participant,expectancy,owner,rt,accuracy
P1,self,friend,878.52506,1
P1,self,friend,383.643672,1
P1,self,friend,565.93105,1
P1,self,friend,592.588535,1
P1,self,friend,952.708691,1
P1,self,friend,679.803179,1
P1,self,friend,445.007375,1
P1,self,friend,434.808808,1
P1,self,friend,536.905992,1
P1,self,friend,400.288443,1
P1,self,friend,400.568328,1
P1,self,friend,1049.821382,1
P1,self,friend,618.096124,1
P1,self,friend,666.552392,1
P1,self,friend,729.627617,1
P1,self,friend,295.275582,1
P1,self,friend,705.703073,1
P1,self,friend,485.234045,1
P1,self,friend,707.835757,1
P1,self,friend,366.585581,1
P1,self,friend,621.978524,1
P1,self,friend,449.083085,1
P1,self,friend,433.564242,1
P1,self,friend,555.638779,1
P1,self,friend,420.051481,1
P1,self,friend,571.40345,1
P1,self,friend,1001.065549,0
P1,self,friend,675.155492,1
P1,self,friend,587.802249,1
P1,self,friend,397.829644,1
P1,self,friend,543.821496,1
P1,self,friend,421.38881,1
P1,self,friend,381.765013,1
P1,self,friend,371.183676,1
P1,self,friend,865.34941,1
P1,self,friend,602.055072,1
P1,self,friend,521.931031,1
P1,self,friend,427.051391,1
P1,self,friend,480.333187,1
P1,self,friend,524.039071,1
P1,self,friend,477.453225,1
P1,self,friend,567.858238,1
P1,self,friend,615.217455,1
P1,self,friend,637.731516,1
P1,self,friend,311.945278,1
P1,self,friend,527.137443,1
P1,self,friend,436.135784,1
P1,self,friend,430.05779,1
P1,self,friend,625.951278,1
P1,self,friend,558.769059,1
P1,self,friend,421.306773,1
P1,self,friend,488.43971,1
P1,self,friend,418.831571,1
P1,self,friend,624.1772,1
P1,self,friend,266.986034,1
P1,friend,self,466.732691,1
P1,friend,self,369.365949,1
P1,friend,self,310.357283,1
P1,friend,self,450.187155,1
P1,friend,self,489.432736,1
P1,friend,self,945.646481,1
P1,friend,self,320.542236,1
P1,friend,self,382.892261,1
P1,friend,self,287.812463,1
P1,friend,self,309.598422,1
P1,friend,self,833.204714,1
P1,friend,self,517.891278,1
P1,friend,self,331.373204,1
P1,friend,self,277.653482,1
P1,friend,self,708.501552,1
P1,friend,self,698.849849,1
P1,friend,self,527.913967,1
P1,friend,self,535.356899,0
P1,friend,self,410.068335,1
P1,friend,self,649.580152,1
P1,friend,self,351.055963,1
P1,friend,self,680.092644,1
P1,friend,self,586.35887,1
P1,friend,self,461.039457,1
P1,friend,self,833.639885,1
P1,friend,self,450.770319,1
P1,friend,self,671.996693,1
P1,friend,self,449.943787,1
P1,friend,self,429.994926,1
P1,friend,self,515.548277,1
P1,friend,self,487.944888,1
P1,friend,self,569.258991,1
P1,friend,self,346.704693,1
P1,friend,self,480.349265,1
P1,friend,self,384.925435,1
P1,friend,self,409.548636,1
P1,friend,self,375.40827,1
P1,friend,self,817.343933,0
P1,friend,self,313.183469,1
P1,friend,self,379.516892,1
P1,friend,self,379.682157,1
P1,friend,self,543.246765,1
P1,friend,self,1183.676646,1
P1,friend,self,333.944236,1
P1,friend,self,377.052958,1
P1,friend,self,479.701757,1
P1,friend,self,384.106273,1
P1,friend,self,853.049716,0
P1,friend,self,519.779407,1
P1,friend,self,375.603042,1
P1,friend,self,429.243823,1
P1,friend,self,418.985838,1
P1,friend,self,618.300196,1
P1,friend,self,451.539354,1
P1,friend,self,785.092621,1
P1,friend,self,618.890096,1
P1,friend,self,643.103742,1
P1,friend,self,410.406531,1
P1,friend,self,257.774918,1
P1,friend,self,446.601987,1
P1,friend,self,501.30615,1
P1,friend,self,661.563045,1
P1,friend,self,445.142931,1
P1,friend,self,903.943049,1
P1,friend,self,758.721032,1
P1,friend,self,379.485605,1
P1,friend,self,434.72978,1
P1,friend,self,494.130956,1
P1,friend,self,463.770701,1
P1,friend,self,528.860785,1
P1,friend,self,826.322082,1
P1,friend,self,505.868517,1
P1,friend,self,380.076472,1
P1,friend,self,603.45326,1
P1,friend,self,580.301395,1
P1,friend,self,601.834794,1
P1,friend,self,487.852153,1
P1,friend,self,381.811158,1
P1,friend,self,268.085268,1
P1,friend,self,546.682955,1
P1,friend,self,386.280463,1
P1,friend,self,530.278879,0
P1,friend,self,602.340593,1
P1,friend,self,467.935061,1
P1,friend,self,315.208934,1
P1,friend,self,357.52686,1
P1,friend,self,838.958052,1
P1,friend,self,799.846325,1
P1,friend,self,1411.707747,1
P1,friend,self,317.88981,1
P1,friend,self,836.486256,1
P1,friend,self,505.071944,1
P1,friend,self,515.413052,1
P1,friend,self,521.029803,1
P1,friend,self,482.060526,1
P1,friend,self,1110.857375,1
P1,friend,self,407.091947,1
P1,friend,self,490.422275,1
P1,friend,self,389.673297,1
P1,friend,self,689.174968,1
P1,friend,self,369.919182,1
P1,friend,self,337.732132,1
P1,friend,self,423.788243,1
P1,friend,self,574.726953,1
P1,friend,self,443.165372,1
P1,friend,self,548.637336,1
P1,friend,self,501.96908,1
P1,friend,self,543.311408,1
P1,friend,self,344.553759,1
P1,friend,self,447.800147,1
P1,friend,self,935.574435,1
P1,friend,self,598.827317,1
P1,friend,self,398.07673,1
P1,friend,self,592.237032,1
P1,friend,self,689.069266,1
P1,friend,self,502.921403,1
P1,friend,self,314.963333,1
P1,friend,self,408.954747,1
P1,friend,self,646.817597,1
P1,friend,self,726.910274,1
P1,friend,self,513.24989,1
P1,friend,self,518.573914,1
P1,friend,self,357.797761,1
P1,friend,self,472.515148,1
P1,friend,self,329.861342,1
P1,friend,self,283.084742,1
P1,friend,self,600.82853,1
P1,friend,self,667.328741,1
P1,friend,self,525.634454,1
P1,friend,self,526.172639,0
P1,friend,self,412.102509,1
P1,friend,self,391.673676,1
P1,friend,self,366.484734,1
P1,friend,self,408.513967,1
P1,friend,self,423.102452,1
P1,friend,self,378.008551,1
P1,friend,self,416.1902,1
P1,friend,self,284.342422,1
P1,friend,self,400.084875,1
P1,friend,self,520.272989,1
P1,friend,self,644.175839,1
P1,friend,self,595.567401,1
P1,friend,self,547.016843,1
P1,friend,self,489.812855,1
P1,friend,self,504.912018,1
P1,friend,self,574.347583,1
P1,friend,self,371.583897,1
P1,friend,self,490.102056,1
P1,friend,self,458.693562,1
P1,friend,self,621.478845,1
P1,friend,self,655.353188,1
P1,friend,self,499.208251,1
P1,friend,self,688.081934,1
P1,friend,self,465.046486,1
P1,friend,self,534.663812,1
P1,friend,self,592.222866,1
P1,friend,self,528.813209,1
P1,friend,self,291.283156,1
P1,friend,self,464.629049,1
P1,friend,self,682.510845,1
P1,friend,self,605.500089,1
P1,friend,self,643.492505,1
P1,friend,self,380.805721,1
P1,friend,self,330.664059,1
P1,friend,self,353.839934,1
P1,friend,self,362.800619,1
P1,friend,self,447.388366,1
P1,friend,self,355.877542,1
P1,friend,friend,584.225395,1
P1,friend,friend,732.848467,1
P1,friend,friend,388.861359,1
P1,friend,friend,632.57261,1
P1,friend,friend,854.419157,1
P1,friend,friend,447.195081,1
P1,friend,friend,301.666617,0
P1,friend,friend,515.918769,1
P1,friend,friend,651.507222,1
P1,friend,friend,535.89911,1
P1,friend,friend,571.418216,1
P1,friend,friend,346.747545,0
P1,friend,friend,557.754821,1
P1,friend,friend,406.505962,1
P1,friend,friend,441.047323,1
P1,friend,friend,308.643386,1
P1,friend,friend,449.510823,1
P1,friend,friend,530.750382,1
P1,friend,friend,1198.990175,0
P1,friend,friend,354.089089,1
P1,friend,friend,1049.822775,1
P1,friend,friend,709.188065,1
P1,friend,friend,454.391821,1
P1,friend,friend,569.235564,0
P1,friend,friend,699.987321,1
P1,friend,friend,423.06521,0
P1,friend,friend,440.668776,1
P1,friend,friend,343.431344,0
P1,friend,friend,534.953168,1
P1,friend,friend,587.38263,1
P1,friend,friend,995.213222,1
P1,friend,friend,503.770439,1
P1,friend,friend,510.682422,0
P1,friend,friend,567.632718,1
P1,friend,friend,379.86747,1
P1,friend,friend,443.864078,1
P1,friend,friend,619.734329,1
P1,friend,friend,374.46568,0
P1,friend,friend,504.808587,1
P1,friend,friend,704.196439,1
P1,friend,friend,437.081211,0
P1,friend,friend,631.243262,1
P1,friend,friend,766.737388,1
P1,friend,friend,488.974886,1
P1,friend,friend,535.321059,1
P1,friend,friend,854.326328,1
P1,friend,friend,544.520652,0
P1,friend,friend,347.558769,1
P1,friend,friend,506.290974,1
P1,friend,friend,587.580241,1
P1,friend,friend,891.482201,1
P1,friend,friend,421.285213,0
P1,friend,friend,765.629656,1
P1,friend,friend,440.401969,1
P1,friend,friend,719.097652,1
P1,friend,friend,1785.2279,1
P2,friend,self,454.10302,1
P2,friend,self,336.662031,1
P2,friend,self,536.59326,1
P2,friend,self,566.359939,1
P2,friend,self,670.433277,1
P2,friend,self,478.199597,1
P2,friend,self,431.29409,1
P2,friend,self,420.051546,1
P2,friend,self,483.767928,0
P2,friend,self,399.436176,1
P2,friend,self,452.555616,1
P2,friend,self,484.383267,1
P2,friend,self,681.815611,1
P2,friend,self,806.427645,1
P2,friend,self,878.457298,1
P2,friend,self,371.826612,1
P2,friend,self,293.714754,1
P2,friend,self,471.334634,1
P2,friend,self,434.115099,1
P2,friend,self,259.645966,1
P2,friend,self,450.356682,1
P2,friend,self,366.043489,1
P2,friend,self,339.505118,1
P2,friend,self,376.251377,1
P2,friend,self,605.023003,1
P2,friend,self,312.77351,1
P2,friend,self,450.585803,1
P2,friend,self,456.519812,1
P2,friend,self,589.613403,1
P2,friend,self,361.932843,1
P2,friend,self,535.15813,1
P2,friend,self,614.994698,1
P2,friend,self,435.502486,1
P2,friend,self,469.048922,1
P2,friend,self,364.711279,1
P2,friend,self,472.118887,1
P2,friend,self,385.402524,1
P2,friend,self,359.702653,1
P2,friend,self,397.40599,1
P2,friend,self,441.698693,1
P2,friend,self,297.997032,1
P2,friend,self,369.660402,1
P2,friend,self,678.313926,1
P2,friend,self,505.519553,1
P2,friend,self,469.271727,1
P2,friend,self,493.354494,1
P2,friend,self,503.862278,1
P2,friend,self,405.076437,1
P2,friend,self,589.884592,1
P2,friend,self,328.560151,1
P2,friend,self,511.926734,1
P2,friend,self,552.580561,1
P2,friend,self,765.762741,1
P2,friend,self,449.488406,1
P2,friend,self,460.239617,1
P2,friend,self,563.16418,1
P2,friend,self,348.054919,1
P2,friend,self,583.111246,1
P2,friend,self,365.660697,1
P2,friend,self,475.995614,1
P2,friend,self,640.852149,1
P2,friend,self,437.925623,1
P2,friend,self,423.470993,1
P2,friend,self,572.348582,1
P2,friend,self,295.21975,1
P2,friend,self,380.711157,1
P2,friend,self,274.686139,1
P2,friend,self,321.936849,1
P2,friend,self,444.134269,1
P2,friend,self,280.864586,1
P2,friend,self,283.760203,1
P2,friend,self,524.726371,1
P2,friend,self,501.125983,1
P2,friend,self,499.544385,1
P2,friend,self,532.231059,1
P2,friend,self,453.129099,1
P2,friend,self,465.046529,1
P2,friend,self,330.497847,1
P2,friend,self,367.665137,1
P2,friend,self,372.742648,1
P2,friend,self,445.949885,1
P2,friend,self,640.633364,1
P2,friend,self,548.718349,1
P2,friend,self,590.28195,0
P2,friend,self,615.739609,1
P2,friend,self,790.171021,1
P2,friend,self,302.263104,1
P2,friend,self,436.788685,1
P2,friend,self,582.537274,0
P2,friend,self,298.201789,1
P2,friend,self,533.209348,1
P2,friend,self,551.283552,1
P2,friend,self,587.485137,0
P2,friend,self,344.959446,1
P2,friend,self,414.060828,1
P2,friend,self,597.58462,1
P2,friend,self,344.512059,1
P2,friend,self,574.844564,1
P2,friend,self,432.778355,1
P2,friend,self,358.045022,1
P2,friend,self,331.91948,1
P2,friend,self,354.015505,1
P2,friend,self,317.324757,1
P2,friend,self,665.594849,1
P2,friend,self,648.489207,1
P2,friend,self,364.523475,1
P2,friend,self,591.441452,1
P2,friend,self,577.268874,1
P2,friend,self,750.842831,1
P2,friend,self,672.121052,1
P2,friend,self,672.112751,1
P2,friend,self,406.58372,1
P2,friend,self,340.680313,1
P2,friend,self,445.337583,1
P2,friend,self,427.913851,1
P2,friend,self,478.36567,1
P2,friend,self,430.297944,1
P2,friend,self,344.158277,1
P2,friend,self,394.842677,1
P2,friend,self,453.550884,1
P2,friend,self,337.662205,1
P2,friend,self,402.247158,1
P2,friend,self,535.123645,0
P2,friend,self,467.039205,1
P2,friend,self,480.641842,1
P2,friend,self,446.743817,1
P2,friend,self,463.590395,1
P2,friend,self,459.150156,1
P2,friend,self,440.171537,1
P2,friend,self,416.936566,1
P2,friend,self,430.432996,1
P2,friend,self,604.524615,1
P2,friend,self,471.324098,1
P2,friend,self,359.604024,1
P2,friend,self,549.837842,1
P2,friend,self,294.105522,1
P2,friend,self,488.243594,1
P2,friend,self,451.447956,1
P2,friend,self,422.434831,1
P2,friend,self,451.207011,1
P2,friend,self,505.87369,1
P2,friend,self,464.236971,1
P2,friend,self,337.130113,1
P2,friend,self,376.602174,1
P2,friend,self,493.998197,1
P2,friend,self,311.235204,1
P2,friend,self,283.112985,1
P2,friend,self,524.245405,1
P2,friend,self,374.017928,1
P2,friend,self,371.60106,1
P2,friend,self,441.829631,1
P2,friend,self,542.799971,1
P2,friend,self,458.05618,1
P2,friend,self,503.845289,1
P2,friend,self,362.011042,1
P2,friend,self,457.252514,1
P2,friend,self,566.331616,0
P2,friend,self,770.393993,0
P2,friend,self,380.929862,1
P2,friend,self,278.938896,1
P2,friend,self,342.290649,1
P2,friend,self,556.479179,1
P2,friend,self,505.223705,1
P2,friend,self,303.158118,1
P2,friend,self,432.417639,1
P2,friend,self,386.202461,1
P2,friend,self,427.693989,1
P2,friend,self,382.290973,1
P2,friend,friend,437.000519,1
P2,friend,friend,1135.227074,1
P2,friend,friend,465.466422,1
P2,friend,friend,384.23008,1
P2,friend,friend,604.141554,1
P2,friend,friend,934.227855,1
P2,friend,friend,538.907052,1
P2,friend,friend,654.321185,1
P2,friend,friend,582.560888,1
P2,friend,friend,515.655497,1
P2,friend,friend,465.010696,1
P2,friend,friend,443.440183,1
P2,friend,friend,686.189601,1
P2,friend,friend,434.280152,1
P2,friend,friend,485.555004,1
P2,friend,friend,840.35631,1
P2,friend,friend,717.915717,1
P2,friend,friend,979.061625,1
P2,friend,friend,505.465265,0
P2,friend,friend,665.15764,1
P2,friend,friend,818.642939,1
P2,friend,friend,698.809529,1
P2,friend,friend,312.875935,1
P2,friend,friend,522.703586,1
P2,friend,friend,350.949916,1
P2,friend,friend,436.637788,1
P2,friend,friend,478.135059,1
P2,friend,friend,469.154064,1
P2,friend,friend,530.62754,1
P2,friend,friend,345.501025,1
P2,friend,friend,438.422202,1
P2,friend,friend,559.796987,1
P2,friend,friend,522.691392,1
P2,friend,friend,823.279207,1
P2,friend,friend,360.988095,1
P2,friend,friend,358.071587,1
P2,friend,friend,332.022707,0
P2,friend,friend,345.105236,1
P2,friend,friend,358.095199,0
P2,friend,friend,422.830852,1
P2,friend,friend,577.864132,0
P2,friend,friend,489.610394,1
P2,friend,friend,531.940538,1
P2,friend,friend,517.687772,1
P2,friend,friend,517.098688,1
P2,friend,friend,544.47093,1
P2,friend,friend,482.37981,1
P2,friend,friend,571.094137,1
P2,friend,friend,436.403708,1
P2,friend,friend,542.364013,1
P2,friend,friend,456.308442,1
P2,friend,friend,478.403362,1
P2,friend,friend,449.009596,1
P2,friend,friend,680.363351,1
P2,friend,friend,323.084116,1
P2,friend,friend,400.941012,0
P2,self,self,628.779225,1
P2,self,self,607.88731,1
P2,self,self,657.668114,1
P2,self,self,448.589677,1
P2,self,self,592.551341,1
P2,self,self,564.18201,1
P2,self,self,351.35954,1
P2,self,self,596.985758,1
P2,self,self,369.544616,1
P2,self,self,454.679653,0
P2,self,self,553.141212,1
P2,self,self,448.561556,1
P2,self,self,644.95716,1
P2,self,self,483.539521,1
P2,self,self,523.195947,1
P2,self,self,785.944574,1
P2,self,self,466.591709,1
P2,self,self,334.723648,1
P2,self,self,592.542534,1
P2,self,self,536.940981,1
P2,self,self,621.483927,1
P2,self,self,626.966938,1
P2,self,self,308.179066,1
P2,self,self,699.021988,1
P2,self,self,595.763131,1
P2,self,self,463.193469,1
P2,self,self,646.799698,1
P2,self,self,712.127255,1
P2,self,self,506.486628,1
P2,self,self,601.065425,1
P2,self,self,399.511542,1
P2,self,self,409.753338,1
P2,self,self,440.153117,1
P2,self,self,828.057775,1
P2,self,self,819.84875,0
P2,self,self,1000.269985,1
P2,self,self,625.677364,0
P2,self,self,580.422552,1
P2,self,self,523.250107,1
P2,self,self,469.818196,1
P2,self,self,1232.916876,1
P2,self,self,966.825886,1
P2,self,self,551.713576,1
P2,self,self,452.315882,1
P2,self,self,996.194965,1
P2,self,self,352.910058,1
P2,self,self,473.838553,1
P2,self,self,876.195477,0
P2,self,self,490.300294,1
P2,self,self,632.887723,1
P2,self,self,674.335906,1
P2,self,self,512.968365,1
P2,self,self,473.936677,0
P2,self,self,454.067164,1
P2,self,self,448.236158,1
P2,self,self,481.752912,1
P2,self,friend,320.21503,1
P2,self,friend,491.309466,1
P2,self,friend,788.750013,1
P2,self,friend,293.525988,1
P2,self,friend,450.371882,1
P2,self,friend,492.962094,1
P2,self,friend,366.345888,1
P2,self,friend,568.531102,1
P2,self,friend,361.991467,1
P2,self,friend,338.68832,1
P2,self,friend,352.422674,1
P2,self,friend,498.265239,1
P2,self,friend,385.175446,1
P2,self,friend,445.163986,1
P2,self,friend,487.150773,1
P2,self,friend,478.448292,1
P2,self,friend,565.585145,1
P2,self,friend,452.847119,0
P2,self,friend,444.554303,1
P2,self,friend,314.203799,1
P2,self,friend,349.851686,1
P2,self,friend,372.24827,1
P2,self,friend,563.236702,1
P2,self,friend,491.729552,1
P2,self,friend,312.964851,1
P2,self,friend,460.85317,1
P2,self,friend,378.494305,1
P2,self,friend,543.314585,1
P2,self,friend,504.105678,1
P2,self,friend,400.683723,1
P2,self,friend,314.552648,1
P2,self,friend,764.62128,1
P2,self,friend,356.293227,1
P2,self,friend,918.010908,1
P2,self,friend,897.844192,1
P2,self,friend,349.572994,1
P2,self,friend,565.509278,1
P2,self,friend,567.120486,1
P2,self,friend,426.11981,1
P2,self,friend,387.091641,1
P2,self,friend,878.255478,1
P2,self,friend,450.096658,1
P2,self,friend,366.945398,1
P2,self,friend,509.45578,1
P2,self,friend,452.439332,1
P2,self,friend,500.757336,1
P2,self,friend,565.890168,1
P2,self,friend,374.221764,1
P2,self,friend,451.97324,1
P2,self,friend,630.533865,1
P2,self,friend,562.847583,1
P2,self,friend,870.37442,1
P2,self,friend,367.392739,1
P2,self,friend,494.434372,1
P2,self,friend,509.971796,1
P2,self,friend,532.144563,1
P2,self,friend,493.214975,1
P2,self,friend,629.32057,1
P2,self,friend,374.734682,1
P2,self,friend,485.309257,1
P2,self,friend,433.705252,1
P2,self,friend,515.169148,1
P2,self,friend,611.295002,1
P2,self,friend,977.286863,1
P2,self,friend,294.070439,1
P2,self,friend,394.905915,1
P2,self,friend,523.583128,1
P2,self,friend,583.788891,1
P2,self,friend,529.355506,1
P2,self,friend,709.716839,1
P2,self,friend,360.642933,1
P2,self,friend,441.405353,1
P2,self,friend,667.142558,1
P2,self,friend,454.638427,1
P2,self,friend,312.919531,1
P2,self,friend,424.732952,1
P2,self,friend,396.725976,1
P2,self,friend,843.251165,1
P2,self,friend,649.966164,1
P2,self,friend,850.919522,1
P2,self,friend,582.474072,1
P2,self,friend,426.016381,1
P2,self,friend,614.431649,1
P2,self,friend,470.611492,1
P2,self,friend,667.244849,1
P2,self,friend,615.942915,1
P2,self,friend,834.922823,1
P2,self,friend,468.868873,0
P2,self,friend,599.815738,1
P2,self,friend,435.136678,0
P2,self,friend,554.147916,1
P2,self,friend,466.686442,1
P2,self,friend,593.245042,1
P2,self,friend,547.001121,1
P2,self,friend,569.214561,1
P2,self,friend,409.995354,1
P2,self,friend,565.393078,1
P2,self,friend,528.053506,1
P2,self,friend,401.584185,1
P2,self,friend,495.861554,1
P2,self,friend,480.338748,1
P2,self,friend,569.332464,1
P2,self,friend,576.938117,1
P2,self,friend,378.681817,1
P2,self,friend,436.185175,1
P2,self,friend,678.033436,1
P2,self,friend,469.942093,1
P2,self,friend,423.253366,1
P2,self,friend,578.06714,1
P2,self,friend,425.920951,1
P2,self,friend,484.455441,1
P2,self,friend,528.648352,1
P2,self,friend,415.946415,1
P2,self,friend,433.238159,1
P2,self,friend,594.677821,1
P2,self,friend,561.704467,1
P2,self,friend,430.687236,1
P2,self,friend,322.264912,1
P2,self,friend,394.631977,1
P2,self,friend,301.980322,1
P2,self,friend,564.421945,1
P2,self,friend,426.089082,1
P2,self,friend,583.801816,1
P2,self,friend,497.798013,1
P2,self,friend,581.360642,1
P2,self,friend,474.490514,1
P2,self,friend,492.578746,1
P2,self,friend,314.033289,1
P2,self,friend,465.653777,1
P2,self,friend,535.910156,1
P2,self,friend,431.4663,1
P2,self,friend,401.495946,1
P2,self,friend,385.577142,1
P2,self,friend,626.336281,1
P2,self,friend,465.155371,1
P2,self,friend,797.150541,1
P2,self,friend,393.179608,1
P2,self,friend,552.599671,1
P2,self,friend,669.693048,1
P2,self,friend,612.791267,1
P2,self,friend,393.575047,1
P2,self,friend,475.683436,1
P2,self,friend,549.45063,1
P2,self,friend,670.83392,1
P2,self,friend,467.064548,1
P2,self,friend,367.460361,1
P2,self,friend,319.870521,1
P2,self,friend,816.466102,1
P2,self,friend,515.95723,1
P2,self,friend,320.484368,1
P2,self,friend,507.014255,1
P2,self,friend,569.006798,1
P2,self,friend,947.76919,0
P2,self,friend,531.550662,1
P2,self,friend,549.723443,1
P2,self,friend,645.900641,1
P2,self,friend,548.915891,1
P2,self,friend,485.360469,1
P2,self,friend,594.248199,1
P2,self,friend,287.895225,1
P2,self,friend,554.072174,1
P2,self,friend,599.890999,1
P2,self,friend,953.739427,1
P2,self,friend,681.023256,1
P2,self,friend,574.0073,1
P2,self,friend,505.28963,1
P2,self,friend,457.745736,1
P2,self,friend,921.396685,1
P3,self,self,394.414883,1
P3,self,self,451.071,1
P3,self,self,295.49719,1
P3,self,self,807.53752,1
P3,self,self,431.786449,1
P3,self,self,429.249667,1
P3,self,self,791.94114,1
P3,self,self,574.899633,1
P3,self,self,394.67687,0
P3,self,self,540.878545,1
P3,self,self,569.606875,1
P3,self,self,565.569453,1
P3,self,self,354.325291,1
P3,self,self,607.193305,1
P3,self,self,581.535045,1
P3,self,self,434.373016,1
P3,self,self,480.255345,1
P3,self,self,649.000708,1
P3,self,self,492.449026,1
P3,self,self,355.073513,1
P3,self,self,390.463682,1
P3,self,self,760.284401,1
P3,self,self,564.343663,1
P3,self,self,838.128327,1
P3,self,self,522.766452,1
P3,self,self,583.228032,1
P3,self,self,380.256907,1
P3,self,self,595.711909,1
P3,self,self,434.136171,1
P3,self,self,452.014704,1
P3,self,self,479.040086,0
P3,self,self,478.043367,1
P3,self,self,790.86741,1
P3,self,self,430.922374,1
P3,self,self,529.991566,1
P3,self,self,762.595835,1
