participant,expectancy,owner,rt,accuracy
P1,none,self,361.682921,1
P1,none,self,413.468225,1
P1,none,self,632.594711,1
P1,none,self,647.879822,1
P1,none,self,544.326026,1
P1,none,self,563.439402,1
P1,none,self,306.205454,1
P1,none,self,482.914054,1
P1,none,self,669.483681,1
P1,none,self,570.4497,1
P1,none,self,443.592196,1
P1,none,self,585.83343,1
P1,none,self,659.320154,1
P1,none,self,1271.260169,1
P1,none,self,685.138198,1
P1,none,self,586.756464,1
P1,none,self,484.807951,1
P1,none,self,374.752444,1
P1,none,self,350.749554,1
P1,none,self,324.488396,1
P1,none,self,549.314968,1
P1,none,self,568.070269,1
P1,none,self,435.139148,1
P1,none,self,482.770653,1
P1,none,self,765.504171,1
P1,none,self,384.923863,1
P1,none,self,706.630089,1
P1,none,self,442.533855,1
P1,none,self,396.213939,1
P1,none,self,546.134351,1
P1,none,self,351.941426,1
P1,none,friend,300.698238,1
P1,none,friend,470.153044,1
P1,none,friend,495.578366,1
P1,none,friend,539.193501,1
P1,none,friend,386.966101,1
P1,none,friend,486.616918,0
P1,none,friend,466.602293,1
P1,none,friend,840.688984,1
P1,none,friend,442.159998,1
P1,none,friend,392.951527,1
P1,none,friend,440.196721,1
P1,none,friend,342.255762,1
P1,none,friend,386.851309,1
P1,none,friend,628.569942,1
P1,none,friend,498.462826,1
P1,none,friend,455.002917,1
P1,none,friend,342.806831,1
P1,none,friend,342.536318,0
P1,none,friend,515.027043,1
P1,none,friend,492.531619,1
P1,none,friend,448.752483,1
P1,none,friend,624.657173,1
P1,none,friend,520.499542,1
P1,none,friend,582.682192,1
P1,none,friend,406.505928,1
P1,none,friend,456.707405,0
P1,none,friend,1788.42757,1
P1,none,friend,575.396103,1
P1,none,friend,453.702309,1
P1,none,friend,393.362304,1
P1,none,friend,290.736992,1
P1,none,friend,506.800503,1
P1,none,friend,512.411287,1
P1,none,friend,572.647228,1
P1,none,friend,693.328703,1
P1,none,friend,553.47061,1
P1,none,friend,453.596771,1
P1,none,friend,691.1921,1
P1,none,friend,432.714503,1
P1,none,friend,513.490226,1
P1,none,friend,454.530489,1
P1,none,friend,549.574952,1
P1,none,friend,532.495089,1
P1,none,friend,653.104014,1
P1,none,friend,337.281456,0
P1,none,friend,540.254767,1
P1,none,friend,514.259816,1
P1,none,friend,435.263654,1
P1,none,friend,551.787459,1
P1,none,friend,434.910047,1
P1,none,friend,469.518461,1
P1,none,friend,653.752257,1
P1,none,friend,443.194883,1
P1,none,friend,713.286481,1
P1,none,friend,411.872446,1
P1,none,friend,560.150225,1
P1,none,friend,263.573415,1
P1,none,friend,740.066016,1
P1,none,friend,446.026164,1
P1,none,friend,749.724914,1
P1,none,friend,487.419133,1
P1,none,friend,515.736994,1
P1,none,friend,515.510663,1
P1,none,friend,766.699774,1
P1,none,friend,381.809477,1
P1,none,friend,453.756552,1
P1,none,friend,478.634297,1
P1,none,friend,565.87077,1
P1,none,friend,625.380354,1
P1,none,friend,470.385756,1
P1,none,friend,428.678451,1
P1,none,friend,563.642959,1
P1,none,friend,454.985293,1
P1,none,friend,465.359334,1
P1,none,friend,547.63772,0
P1,none,friend,470.663723,1
P1,none,friend,286.207842,1
P1,none,friend,653.672761,1
P1,none,friend,515.31605,1
P1,none,friend,431.17164,1
P1,none,friend,382.23338,1
P1,none,friend,445.053653,1
P1,none,friend,412.689212,1
P1,none,friend,541.734186,1
P1,none,friend,484.014452,1
P1,none,friend,318.198095,1
P1,none,friend,496.829316,1
P1,none,friend,343.569845,1
P1,none,friend,301.634075,1
P1,none,friend,483.934206,1
P1,none,friend,646.969575,1
P1,none,friend,552.320702,1
P1,none,friend,576.022827,1
P1,none,friend,339.815293,1
P1,none,friend,545.673975,1
P1,none,friend,795.246217,0
P1,none,friend,410.994393,1
P1,none,friend,441.915885,1
P1,none,friend,351.152845,1
P1,none,friend,403.154366,1
P1,none,friend,990.157749,1
P1,none,friend,462.114116,1
P1,none,friend,571.644184,1
P1,none,friend,417.49136,1
P1,none,friend,497.143038,1
P1,none,friend,1166.023188,1
P1,none,friend,629.965988,1
P1,none,friend,764.236341,1
P1,none,friend,419.393585,1
P1,none,friend,473.367667,1
P1,none,friend,599.494423,1
P1,none,friend,502.491809,0
P2,none,self,618.351566,1
P2,none,self,622.706705,1
P2,none,self,358.965964,1
P2,none,self,813.563284,0
P2,none,self,421.728947,1
P2,none,self,489.635859,1
P2,none,self,414.19625,1
P2,none,self,628.534719,1
P2,none,self,524.834073,1
P2,none,self,883.859804,0
P2,none,self,417.350687,1
P2,none,self,298.047665,1
P2,none,self,366.731086,1
P2,none,self,367.858274,0
P2,none,self,328.767278,1
P2,none,self,301.565533,1
P2,none,self,405.85205,1
P2,none,self,420.508056,1
P2,none,self,414.312058,1
P2,none,self,603.153797,1
P2,none,self,639.505184,1
P2,none,self,383.89778,1
P2,none,self,635.291285,1
P2,none,self,451.801172,1
P2,none,self,491.857302,1
P2,none,self,494.354719,1
P2,none,self,869.158874,1
P2,none,self,542.386587,1
P2,none,self,537.47789,1
P2,none,self,537.370856,1
P2,none,self,562.033377,1
P2,none,self,432.698688,1
P2,none,self,337.479233,0
P2,none,self,321.92042,1
P2,none,self,501.239864,1
P2,none,self,476.054152,1
P2,none,self,575.615244,1
P2,none,self,563.660315,1
P2,none,self,393.974266,1
P2,none,self,342.026172,1
P2,none,self,1072.584766,1
P2,none,self,1243.321157,1
P2,none,self,295.929395,1
P2,none,self,758.507457,0
P2,none,self,572.880334,1
P2,none,self,561.884144,1
P2,none,self,405.519319,1
P2,none,self,634.449338,1
P2,none,self,483.332911,1
P2,none,self,689.94998,1
P2,none,self,856.11165,1
P2,none,self,335.807569,1
P2,none,self,863.876991,0
P2,none,self,511.263753,1
P2,none,self,726.976198,1
P2,none,self,776.098426,1
P2,none,self,346.321857,1
P2,none,self,483.540388,1
P2,none,self,424.859357,1
P2,none,self,486.703396,1
P2,none,self,340.614135,1
P2,none,self,402.570161,1
P2,none,self,728.644394,1
P2,none,self,398.206939,1
P2,none,self,797.375589,1
P2,none,self,458.089839,1
P2,none,self,460.003856,1
P2,none,self,457.887663,1
P2,none,self,401.46317,1
P2,none,self,838.452623,1
P2,none,self,450.367695,1
P2,none,self,418.690407,1
P2,none,self,360.451585,1
P2,none,self,381.652502,1
P2,none,self,480.252086,1
P2,none,self,318.617656,1
P2,none,self,410.993455,1
P2,none,self,571.959654,1
P2,none,self,271.931836,1
P2,none,self,717.598118,1
P2,none,self,536.170445,1
P2,none,self,492.561086,1
P2,none,self,429.836884,1
P2,none,self,369.69785,1
P2,none,self,881.079158,1
P2,none,self,421.559339,1
P2,none,self,395.232529,1
P2,none,self,510.117245,1
P2,none,self,702.168095,1
P2,none,self,537.836115,1
P2,none,self,506.347095,0
P2,none,self,459.933468,1
P2,none,self,301.076402,1
P2,none,self,532.892731,1
P2,none,self,351.179731,1
P2,none,self,523.938386,1
P2,none,self,306.162954,1
P2,none,self,704.882829,0
P2,none,self,487.803236,1
P2,none,self,580.128376,1
P2,none,self,359.441818,1
P2,none,self,421.2969,1
P2,none,self,437.476859,1
P2,none,self,368.324277,1
P2,none,self,568.128071,1
P2,none,self,516.529931,1
P2,none,self,339.748749,1
P2,none,self,424.751151,1
P2,none,self,406.906451,1
P2,none,self,561.263965,1
P2,none,self,523.284649,1
P2,none,self,451.929371,1
P2,none,friend,416.915574,1
P2,none,friend,522.070025,1
P2,none,friend,281.573402,1
P2,none,friend,529.806636,1
P2,none,friend,448.917191,1
P2,none,friend,475.608441,1
P2,none,friend,353.845272,1
P2,none,friend,458.730533,1
P2,none,friend,467.215376,1
P2,none,friend,406.818287,1
P2,none,friend,478.110228,1
P2,none,friend,447.954019,1
P2,none,friend,524.374598,1
P2,none,friend,726.494978,1
P2,none,friend,412.411862,1
P2,none,friend,479.955079,1
P2,none,friend,461.409516,1
P2,none,friend,410.772858,1
P2,none,friend,838.352981,1
P2,none,friend,641.239431,1
P2,none,friend,472.087089,1
P2,none,friend,474.234384,1
P2,none,friend,464.667845,1
P2,none,friend,1115.348957,1
P2,none,friend,359.327878,1
P2,none,friend,284.856918,1
P2,none,friend,1181.030106,1
P2,none,friend,475.742997,1
P2,none,friend,450.753106,0
P2,none,friend,824.207908,0
P2,none,friend,689.509743,1
P2,none,friend,632.242941,1
P2,none,friend,786.697571,1
P2,none,friend,369.91156,1
P2,none,friend,571.244288,1
P2,none,friend,637.00003,1
P2,none,friend,916.40341,1
P2,none,friend,557.981,1
P2,none,friend,376.926564,1
P2,none,friend,500.97854,1
P2,none,friend,763.574666,1
P2,none,friend,468.149338,1
P2,none,friend,535.870929,1
P2,none,friend,397.197253,1
P2,none,friend,454.612489,1
P2,none,friend,772.079042,1
P2,none,friend,494.489316,1
P2,none,friend,424.871153,1
P2,none,friend,682.753982,1
P2,none,friend,496.156414,1
P2,none,friend,575.520473,1
P2,none,friend,709.247376,1
P2,none,friend,480.986768,1
P2,none,friend,405.451267,1
P2,none,friend,425.197998,1
P2,none,friend,619.701375,1
P2,none,friend,714.674951,1
P2,none,friend,604.737728,1
P2,none,friend,293.511434,1
P2,none,friend,443.867878,1
P2,none,friend,548.215919,1
P2,none,friend,461.825537,0
P2,none,friend,373.769647,1
P2,none,friend,441.440421,1
P2,none,friend,411.948971,1
P2,none,friend,350.564529,1
P2,none,friend,636.137848,1
P2,none,friend,649.925036,1
P2,none,friend,338.766032,1
P2,none,friend,589.160122,1
P2,none,friend,468.985919,1
P2,none,friend,269.215822,1
P2,none,friend,748.825205,1
P2,none,friend,757.210823,1
P2,none,friend,276.2869,1
P2,none,friend,246.192849,1
P2,none,friend,491.53342,1
P2,none,friend,536.47682,0
P2,none,friend,557.198316,1
P2,none,friend,419.216098,1
P2,none,friend,385.457848,1
P2,none,friend,355.943706,1
P2,none,friend,482.331256,1
P2,none,friend,363.202055,1
P2,none,friend,278.681601,1
P2,none,friend,487.520557,1
P2,none,friend,759.849844,1
P2,none,friend,518.660483,1
P2,none,friend,496.042085,1
P2,none,friend,600.451729,1
P2,none,friend,444.961588,1
P2,none,friend,444.869348,1
P2,none,friend,609.062545,1
P2,none,friend,388.967856,1
P2,none,friend,718.893674,1
P2,none,friend,534.970279,1
P2,none,friend,367.75499,1
P2,none,friend,793.590748,0
P2,none,friend,695.951957,1
P2,none,friend,292.498355,1
P2,none,friend,368.756912,1
P2,none,friend,393.63285,1
P2,none,friend,422.589604,1
P2,none,friend,400.962052,1
P2,none,friend,598.6056,1
P2,none,friend,869.713472,1
P2,none,friend,611.617586,1
P2,none,friend,428.498869,1
P2,none,friend,716.758063,1
P2,none,friend,872.64092,1
P2,none,friend,443.196494,1
P2,none,friend,509.154888,1
P3,none,self,503.688904,1
P3,none,self,622.514668,1
P3,none,self,432.953863,1
P3,none,self,413.554958,1
P3,none,self,556.603023,1
P3,none,self,487.930299,1
P3,none,self,508.041923,1
P3,none,self,689.024706,1
P3,none,self,652.116953,1
P3,none,self,359.747907,0
P3,none,self,541.155829,1
P3,none,self,329.685185,1
P3,none,self,361.131784,1
P3,none,self,325.689284,1
P3,none,self,690.818824,1
P3,none,self,395.436893,1
P3,none,self,364.474258,1
P3,none,self,529.471549,0
P3,none,self,510.26706,1
P3,none,self,412.220997,1
P3,none,self,534.718392,1
P3,none,self,439.205612,1
P3,none,self,481.816598,1
P3,none,self,864.825637,1
P3,none,self,412.706415,1
P3,none,self,426.94932,1
P3,none,self,355.459807,0
P3,none,self,533.200783,1
P3,none,self,416.973503,1
P3,none,self,619.530941,1
P3,none,self,547.942426,1
P3,none,self,549.273723,1
P3,none,self,412.311865,1
P3,none,self,1124.94863,1
P3,none,self,586.47653,1
P3,none,self,417.593026,1
P3,none,self,456.64853,1
P3,none,self,280.791814,1
P3,none,self,587.450275,1
P3,none,self,759.331042,1
P3,none,self,401.950374,1
P3,none,self,514.587959,1
P3,none,self,588.965961,1
P3,none,self,489.130379,1
P3,none,self,433.961767,1
P3,none,self,608.497863,1
P3,none,self,574.694719,1
P3,none,self,486.076331,0
P3,none,self,857.727839,1
P3,none,self,443.627934,1
P3,none,self,574.893795,1
P3,none,self,481.359446,1
P3,none,self,573.700308,0
P3,none,self,567.539615,1
P3,none,self,367.941757,1
P3,none,self,524.862995,1
P3,none,self,2255.597397,0
P3,none,self,607.861404,1
P3,none,self,542.582494,1
P3,none,self,437.968709,1
P3,none,self,620.938865,1
P3,none,self,476.163766,1
P3,none,self,317.853361,1
P3,none,self,496.475996,1
P3,none,self,334.557186,1
P3,none,self,412.751825,1
P3,none,self,892.660204,1
P3,none,self,893.675919,1
P3,none,self,627.456203,1
P3,none,self,454.867694,0
P3,none,self,289.620956,1
P3,none,self,397.051259,1
P3,none,self,585.812343,1
P3,none,self,411.587936,1
P3,none,self,649.316625,1
P3,none,self,375.346264,1
P3,none,self,403.685114,1
P3,none,self,337.273953,1
P3,none,self,560.203191,1
P3,none,self,616.697141,1
P3,none,self,544.942606,1
P3,none,self,336.510619,1
P3,none,self,616.396686,1
P3,none,self,594.427242,1
P3,none,self,565.119246,1
P3,none,self,575.787522,1
P3,none,self,907.544234,1
P3,none,self,666.550302,1
P3,none,self,390.039608,0
P3,none,self,381.813471,1
P3,none,self,491.561689,1
P3,none,self,875.845695,1
P3,none,self,902.57973,1
P3,none,self,1207.147432,1
P3,none,self,601.530892,1
P3,none,self,607.726879,1
P3,none,self,427.888242,1
P3,none,self,470.988414,1
P3,none,self,348.761104,1
P3,none,self,1468.292773,1
P3,none,self,485.649889,1
P3,none,self,514.6652,1
P3,none,self,383.373255,1
P3,none,self,534.836928,1
P3,none,self,371.758741,1
P3,none,self,539.126979,1
P3,none,self,655.185689,1
P3,none,self,456.788422,1
P3,none,self,383.121074,1
P3,none,self,437.75159,1
P3,none,self,697.635414,1
P3,none,self,618.992334,0
P3,none,friend,511.442973,0
P3,none,friend,497.44402,1
P3,none,friend,778.848817,0
P3,none,friend,629.299933,1
P3,none,friend,490.659188,1
P3,none,friend,493.981414,1
P3,none,friend,608.818612,1
P3,none,friend,364.29623,1
P3,none,friend,721.13077,1
P3,none,friend,565.108605,1
P3,none,friend,652.961729,1
P3,none,friend,472.852923,1
P3,none,friend,429.703594,0
P3,none,friend,492.880966,1
P3,none,friend,575.182942,1
P3,none,friend,578.509995,1
P3,none,friend,636.581788,1
P3,none,friend,541.851985,1
P3,none,friend,558.878623,1
P3,none,friend,732.621104,1
P3,none,friend,533.596534,0
P3,none,friend,491.681211,1
P3,none,friend,615.253074,1
P3,none,friend,597.328987,1
P3,none,friend,719.630685,1
P3,none,friend,446.34955,1
P3,none,friend,702.793666,1
P3,none,friend,575.085008,1
P3,none,friend,517.583591,1
P3,none,friend,408.757757,1
P3,none,friend,995.933071,1
P3,none,friend,463.714491,1
P3,none,friend,843.518368,1
P3,none,friend,599.289675,1
P3,none,friend,371.844158,1
P3,none,friend,471.574015,1
P3,none,friend,515.6882,1
P3,none,friend,493.047317,1
P3,none,friend,517.895158,1
P3,none,friend,552.692793,1
P3,none,friend,519.834903,1
P3,none,friend,384.577486,1
P3,none,friend,349.221422,1
P3,none,friend,604.189781,1
P3,none,friend,567.901478,1
P3,none,friend,511.091103,1
P3,none,friend,500.49429,1
P3,none,friend,1070.267933,1
P3,none,friend,528.143265,1
P3,none,friend,872.128161,1
P3,none,friend,427.79209,1
P3,none,friend,648.182264,1
P3,none,friend,795.313834,0
P3,none,friend,425.4205,1
P3,none,friend,461.078982,1
P3,none,friend,521.838907,1
P3,none,friend,423.020027,1
P3,none,friend,600.571952,1
P3,none,friend,465.285091,1
P3,none,friend,452.960962,1
P3,none,friend,797.271124,1
P3,none,friend,518.484126,1
P3,none,friend,412.802059,1
P3,none,friend,475.895749,1
P3,none,friend,449.782279,1
P3,none,friend,339.484579,1
P3,none,friend,744.3126,1
P3,none,friend,311.938394,1
P3,none,friend,414.042841,1
P3,none,friend,697.846645,1
P3,none,friend,562.926379,1
P3,none,friend,589.522567,1
P3,none,friend,508.682249,1
P3,none,friend,463.586758,1
P3,none,friend,397.083013,1
P3,none,friend,592.415203,1
P3,none,friend,616.442997,1
P3,none,friend,663.676856,1
P3,none,friend,637.236727,1
P3,none,friend,504.703496,1
P3,none,friend,356.806198,1
P3,none,friend,296.22025,1
P3,none,friend,355.89183,1
P3,none,friend,399.153037,1
P3,none,friend,605.86343,1
P3,none,friend,398.231992,1
P3,none,friend,376.591983,1
P3,none,friend,527.492519,1
P3,none,friend,395.829394,1
P3,none,friend,502.755414,1
P3,none,friend,478.578208,1
P3,none,friend,482.277182,1
P3,none,friend,523.573162,1
P3,none,friend,415.612114,1
P3,none,friend,487.336815,1
P3,none,friend,529.276893,1
P3,none,friend,491.41685,1
P3,none,friend,972.557269,1
P3,none,friend,504.447034,1
P3,none,friend,297.702264,1
P3,none,friend,483.143648,1
P3,none,friend,549.416477,1
P3,none,friend,399.60406,1
P3,none,friend,737.408565,1
P3,none,friend,360.904099,1
P3,none,friend,501.028889,1
P3,none,friend,592.203596,1
P3,none,friend,588.748937,1
P3,none,friend,760.358122,1
P3,none,friend,474.522153,0
P3,none,friend,531.737732,1
P3,none,friend,580.832342,1
P4,none,self,377.916704,1
P4,none,self,432.861906,1
P4,none,self,393.760377,1
P4,none,self,485.223063,1
P4,none,self,505.382516,1
P4,none,self,309.582251,1
P4,none,self,459.818921,1
P4,none,self,370.029535,1
P4,none,self,439.100137,1
P4,none,self,620.49697,1
P4,none,self,362.758129,1
P4,none,self,476.676538,1
P4,none,self,547.35526,1
P4,none,self,318.226368,0
P4,none,self,300.878693,1
P4,none,self,758.552221,1
P4,none,self,567.26171,1
P4,none,self,350.288998,1
P4,none,self,356.909064,1
P4,none,self,353.011344,1
P4,none,self,600.69187,1
P4,none,self,480.401256,1
P4,none,self,718.999218,1
P4,none,self,410.015002,0
P4,none,self,315.861331,0
P4,none,self,389.804338,1
P4,none,self,541.936604,1
P4,none,self,433.696466,1
P4,none,self,518.035713,0
P4,none,self,490.306837,1
P4,none,self,495.926117,1
P4,none,self,882.203241,1
P4,none,self,492.392848,1
P4,none,self,292.810369,1
P4,none,self,493.131638,1
P4,none,self,438.369258,1
P4,none,self,405.874623,1
P4,none,self,512.856662,1
P4,none,self,479.403936,1
P4,none,self,575.188827,1
P4,none,self,502.696511,1
P4,none,self,473.437727,1
P4,none,self,924.472531,1
P4,none,self,835.987316,1
P4,none,self,464.141021,1
P4,none,self,688.39191,0
P4,none,self,518.877066,1
P4,none,self,731.540286,1
P4,none,self,652.13663,1
P4,none,self,478.810248,1
P4,none,self,714.003116,1
P4,none,self,472.495756,1
P4,none,self,946.530802,1
P4,none,self,727.711865,1
P4,none,self,499.315272,1
P4,none,self,463.880529,1
P4,none,self,454.956236,1
P4,none,self,420.929812,1
P4,none,self,383.987171,1
P4,none,self,314.463838,1
P4,none,self,439.774415,1
P4,none,self,457.667818,1
P4,none,self,458.926072,1
P4,none,self,473.166138,1
P4,none,self,386.566742,1
P4,none,self,315.386809,1
P4,none,self,435.904001,1
P4,none,self,562.037118,1
P4,none,self,340.238024,1
P4,none,self,657.512464,1
P4,none,self,402.209088,1
P4,none,self,844.252098,1
P4,none,self,406.203114,1
P4,none,self,594.019437,1
P4,none,self,485.832064,1
P4,none,self,501.668621,1
P4,none,self,518.435039,1
P4,none,self,470.652234,1
P4,none,self,589.724733,1
P4,none,self,581.748613,1
P4,none,self,477.348779,1
P4,none,self,399.510936,1
P4,none,self,400.584497,1
P4,none,self,513.109792,1
P4,none,self,656.437668,1
P4,none,self,561.319681,1
P4,none,self,770.432936,1
P4,none,self,568.851131,0
P4,none,self,396.799062,1
P4,none,self,925.742894,1
P4,none,self,596.090208,1
P4,none,self,925.574311,1
P4,none,self,286.969657,0
P4,none,self,763.550132,0
P4,none,self,486.934814,1
P4,none,self,382.896883,1
P4,none,self,433.225486,1
P4,none,self,707.202753,1
P4,none,self,681.061713,1
P4,none,self,726.47398,1
P4,none,self,900.159124,1
P4,none,self,386.24585,1
P4,none,self,477.726424,1
P4,none,self,424.957005,1
P4,none,self,416.577219,1
P4,none,self,373.517331,0
P4,none,self,283.542931,0
P4,none,self,340.672885,1
P4,none,self,531.407401,1
P4,none,self,441.679741,1
P4,none,self,377.994506,1
P4,none,self,274.300136,1
P4,none,friend,976.619324,1
P4,none,friend,535.911307,1
P4,none,friend,404.749499,1
P4,none,friend,438.726479,1
P4,none,friend,583.298297,1
P4,none,friend,427.415756,1
P4,none,friend,469.602343,1
P4,none,friend,418.688903,1
P4,none,friend,468.923834,1
P4,none,friend,405.227847,1
P4,none,friend,569.677581,1
P4,none,friend,485.521206,1
P4,none,friend,422.007549,1
P4,none,friend,427.204279,1
P4,none,friend,567.550476,1
P4,none,friend,1140.467585,1
P4,none,friend,752.387458,1
P4,none,friend,610.213977,1
P4,none,friend,446.673786,1
P4,none,friend,361.233306,1
P4,none,friend,587.953058,1
P4,none,friend,484.935312,1
P4,none,friend,465.547099,1
P4,none,friend,590.58866,1
P4,none,friend,630.73884,1
P4,none,friend,525.875168,1
P4,none,friend,535.160896,1
P4,none,friend,345.776063,0
P4,none,friend,526.383185,1
P4,none,friend,518.070821,1
P4,none,friend,742.070105,1
P4,none,friend,588.353288,1
P4,none,friend,701.718481,1
P4,none,friend,305.14069,1
P4,none,friend,562.340039,1
P4,none,friend,407.244595,1
P4,none,friend,407.951286,1
P4,none,friend,681.620131,1
P4,none,friend,498.974194,1
P4,none,friend,367.315798,1
P4,none,friend,509.025367,1
P4,none,friend,603.922592,1
P4,none,friend,636.913607,1
P4,none,friend,465.378346,1
P4,none,friend,444.415084,1
P4,none,friend,485.33435,0
P4,none,friend,296.686182,1
P4,none,friend,587.501722,1
P4,none,friend,489.221895,1
P4,none,friend,475.576107,1
P4,none,friend,393.104215,0
P4,none,friend,390.526635,1
P4,none,friend,439.921414,1
P4,none,friend,740.927576,1
P4,none,friend,521.208974,1
P4,none,friend,382.558006,1
P4,none,friend,458.879653,1
P4,none,friend,716.948956,1
P4,none,friend,517.423338,1
P4,none,friend,638.872473,1
P4,none,friend,375.081884,1
P4,none,friend,634.705125,1
P4,none,friend,407.856347,1
P4,none,friend,447.849676,1
P4,none,friend,281.029561,1
P4,none,friend,555.577117,1
P4,none,friend,389.432449,1
P4,none,friend,353.115867,1
P4,none,friend,1281.201626,1
P4,none,friend,683.251948,1
P4,none,friend,452.967409,1
P4,none,friend,369.580368,1
P4,none,friend,697.968145,1
P4,none,friend,554.10788,1
P4,none,friend,533.8065,1
P4,none,friend,619.770491,1
P4,none,friend,479.632057,1
P4,none,friend,654.707851,1
P4,none,friend,504.066528,1
P4,none,friend,732.920559,1
P4,none,friend,407.170886,1
P4,none,friend,1117.058613,1
P4,none,friend,684.781733,1
P4,none,friend,348.66667,1
P4,none,friend,311.557392,1
P4,none,friend,411.338236,1
P4,none,friend,528.385891,1
P4,none,friend,548.244203,1
P4,none,friend,696.284094,1
P4,none,friend,675.764133,1
P4,none,friend,516.704469,1
P4,none,friend,633.386902,1
P4,none,friend,520.954931,1
P4,none,friend,482.883313,1
P4,none,friend,772.9245,1
P4,none,friend,743.542843,1
P4,none,friend,667.532547,1
P4,none,friend,464.96782,1
P4,none,friend,625.294754,1
P4,none,friend,423.818821,1
P4,none,friend,490.464907,1
P4,none,friend,418.396997,1
P4,none,friend,450.765235,1
P4,none,friend,464.202837,0
P4,none,friend,351.025932,1
P4,none,friend,863.377303,1
P4,none,friend,406.265285,1
P4,none,friend,707.078643,1
P4,none,friend,464.935155,1
P4,none,friend,457.976539,1
P4,none,friend,384.895559,1
P4,none,friend,571.943915,1
P5,none,self,314.218412,1
P5,none,self,655.703093,1
P5,none,self,720.248798,1
P5,none,self,1296.154609,0
P5,none,self,992.503358,1
P5,none,self,493.096489,1
P5,none,self,676.871726,1
P5,none,self,584.406867,1
P5,none,self,855.863357,1
P5,none,self,475.939814,1
P5,none,self,635.157594,1
P5,none,self,973.914028,0
P5,none,self,327.356053,1
P5,none,self,620.424598,1
P5,none,self,390.946069,1
P5,none,self,441.744236,1
P5,none,self,340.982338,1
P5,none,self,324.232385,1
P5,none,self,406.450601,1
P5,none,self,534.390715,1
P5,none,self,464.08022,1
P5,none,self,442.596437,0
P5,none,self,1360.262798,1
P5,none,self,334.463001,1
P5,none,self,312.456475,1
P5,none,self,463.735343,1
P5,none,self,334.901629,1
P5,none,self,427.068777,1
P5,none,self,505.17922,1
P5,none,self,950.98176,0
P5,none,self,396.179607,1
P5,none,self,395.986438,1
P5,none,self,700.520551,1
P5,none,self,470.281018,1
P5,none,self,468.302759,1
P5,none,self,737.177886,1
P5,none,self,529.35988,1
P5,none,self,490.987174,1
P5,none,self,859.566643,1
P5,none,self,567.138163,1
P5,none,self,347.023633,1
P5,none,self,595.278817,1
P5,none,self,414.945662,1
P5,none,self,562.515654,0
P5,none,self,393.715726,1
P5,none,self,392.225343,1
P5,none,self,411.996192,0
P5,none,self,542.037316,1
P5,none,self,836.73641,1
P5,none,self,427.174939,1
P5,none,self,260.476401,0
P5,none,self,297.02647,1
P5,none,self,542.627951,1
P5,none,self,542.115893,1
P5,none,self,899.54124,1
P5,none,self,477.961718,1
P5,none,self,434.681325,1
P5,none,self,369.247553,1
P5,none,self,337.24751,1
P5,none,self,523.435517,1
P5,none,self,572.068139,0
P5,none,self,748.33299,1
P5,none,self,511.301581,1
P5,none,self,407.874149,1
P5,none,self,477.14319,1
P5,none,self,743.120775,1
P5,none,self,360.945621,1
P5,none,self,620.671217,1
